Decile,Total_DL,Total_Data
3,361800271.0,401850624.0
4,403015377.0,433924889.0
4,438009393.0,455931184.0
4,408006445.0,450340865.0
9,826393703.0,853553605.0
2,200339782.0,260945249.0
2,246619483.0,291601740.0
1,177994907.0,212389713.0
4,459560152.0,495276339.0
6,622628077.0,656572357.0
2,267888139.0,291889211.0
0,106105179.0,156436013.0
8,700376579.0,763568908.0
1,167387089.0,198632132.0
9,864112853.0,900779175.0
3,312818539.0,353779016.0
6,539621320.0,586605326.0
3,300804143.0,342320970.0
9,797995538.0,858963873.0
9,848660541.0,895732451.0
4,380941633.0,417499209.0
9,805853918.0,845155511.0
2,230891329.0,288908243.0
3,305241041.0,348459536.0
8,744059199.0,773613735.0
0,68347424.0,94457697.0
8,748623210.0,781241039.0
9,829836244.0,864762685.0
2,205554139.0,251155286.0
5,515538907.0,542130228.0
0,63705444.0,118185686.0
3,305446094.0,342743557.0
6,549723136.0,604670229.0
9,842255492.0,882522807.0
6,634943652.0,664302065.0
6,590897982.0,634678501.0
3,327429363.0,364162103.0
2,265912931.0,299271153.0
4,438877577.0,485357351.0
9,835388108.0,877292815.0
6,574333753.0,621115905.0
4,393738374.0,437428044.0
7,610070917.0,666050371.0
2,228660025.0,284532422.0
0,121279746.0,149079324.0
9,834353334.0,886099584.0
2,251721157.0,282685194.0
0,77446076.0,108007368.0
4,380422290.0,433094477.0
3,347669781.0,391809926.0
6,567134122.0,623277922.0
0,56343053.0,90821968.0
3,342528149.0,370727006.0
9,789049903.0,833924715.0
6,554135787.0,585593177.0
6,563710738.0,609195053.0
3,320458187.0,359172421.0
2,274882465.0,312643390.0
6,557906300.0,596355554.0
1,198933775.0,224646664.0
9,823891164.0,869352107.0
4,410833018.0,450312937.0
8,722341084.0,764762886.0
2,219621514.0,251744107.0
2,265194532.0,289675631.0
5,494573104.0,518521226.0
1,165630845.0,187225393.0
0,124287598.0,155684996.0
6,591757523.0,642651397.0
2,285028901.0,313711685.0
5,523980274.0,576242194.0
2,233128655.0,261444501.0
1,186611589.0,233438488.0
9,872579276.0,935178386.0
7,654706306.0,703812404.0
1,121056498.0,177631468.0
2,197727551.0,245794972.0
9,842136923.0,876933780.0
1,195291945.0,240554727.0
1,138234058.0,165363807.0
2,252470568.0,270965940.0
3,324495356.0,367486345.0
3,320334313.0,351045122.0
9,824478001.0,879039455.0
4,373223339.0,424197423.0
9,837273232.0,873941575.0
9,820835200.0,873292033.0
7,696779621.0,728550528.0
5,486280455.0,521388910.0
6,609752067.0,649867948.0
3,354492250.0,387061152.0
6,634874750.0,652857210.0
2,212925326.0,251227032.0
4,407589461.0,446770841.0
1,108567873.0,172737049.0
6,566757260.0,606249913.0
5,556411537.0,574121915.0
7,636403485.0,691037725.0
0,10060305.0,28956107.0
1,156704281.0,197965815.0
1,112718983.0,159442856.0
9,852660260.0,904105123.0
2,209626936.0,257892876.0
1,152047786.0,199014013.0
7,642076568.0,697083324.0
6,571660667.0,619415518.0
8,701447197.0,755682773.0
3,323228964.0,372862744.0
1,117082909.0,167234183.0
2,194127050.0,242644958.0
1,161746995.0,179619732.0
9,778645971.0,834765061.0
8,748022830.0,808435434.0
8,751588111.0,803665877.0
1,134248008.0,173134820.0
0,63912241.0,105478010.0
3,332316759.0,377263747.0
0,102679916.0,142540954.0
7,704420740.0,741635873.0
1,141691364.0,169990398.0
8,799772277.0,825974943.0
3,361298184.0,399428811.0
6,619047109.0,658104682.0
2,205777828.0,246981824.0
9,836890177.0,881417975.0
1,200378054.0,242191326.0
7,672387136.0,704560576.0
7,670587912.0,715709890.0
8,791981332.0,816915895.0
7,712227993.0,743086630.0
2,263607471.0,301106764.0
3,368578751.0,399479328.0
7,665318850.0,705279621.0
3,342832000.0,384126109.0
2,226185670.0,278716375.0
0,77901985.0,103925300.0
9,836575502.0,873173295.0
0,92798719.0,134487218.0
8,807763185.0,831538672.0
3,305912283.0,341240438.0
0,63235556.0,100149238.0
2,259935897.0,310752815.0
4,381803821.0,417828251.0
6,574508532.0,612176331.0
1,186395024.0,233726473.0
4,413294506.0,443010217.0
4,387954669.0,430516739.0
7,687666399.0,742147676.0
1,205554334.0,238491583.0
9,874256631.0,933832371.0
5,501003976.0,539283708.0
1,130857966.0,174789717.0
4,400233978.0,446234164.0
1,178177986.0,216936731.0
3,359434638.0,398337451.0
2,266981964.0,318031354.0
1,160461191.0,186742809.0
9,834342555.0,858296280.0
2,220256764.0,263284506.0
9,794909521.0,838821811.0
3,383664995.0,410739895.0
0,70051574.0,113154487.0
8,734929906.0,774104119.0
6,561586230.0,606787738.0
6,611835915.0,656641507.0
7,659650120.0,696452446.0
2,211090260.0,243794741.0
4,429069174.0,481434027.0
0,102115507.0,146840548.0
3,304676402.0,347247931.0
9,858746320.0,892691432.0
2,198553826.0,254010008.0
3,363147943.0,402721171.0
7,670577950.0,716604359.0
8,793402162.0,828528229.0
5,460281628.0,503162725.0
4,377200009.0,423295729.0
2,266401140.0,315238406.0
5,487364800.0,520301225.0
5,511914944.0,545791785.0
8,752939894.0,781837497.0
4,357527078.0,420609510.0
1,155097220.0,200335550.0
7,660417544.0,697147518.0
8,737451906.0,763165342.0
6,575101208.0,636211358.0
2,258276349.0,279176074.0
7,674750702.0,728402758.0
2,229510519.0,293484178.0
1,187501721.0,240230649.0
7,633472415.0,689520943.0
3,359367417.0,404120658.0
1,182075958.0,227494808.0
1,113864294.0,160002597.0
1,172773437.0,196164247.0
6,583275495.0,633540884.0
7,689141259.0,746710670.0
7,686697685.0,735379963.0
9,801473652.0,857321720.0
7,677990305.0,705847789.0
9,808982894.0,853605518.0
7,681126372.0,721632424.0
9,776491712.0,835537558.0
0,90490225.0,114085615.0
9,806792342.0,849484117.0
2,196549636.0,247241084.0
3,309166508.0,338690293.0
1,119553504.0,174538309.0
0,80666836.0,116012678.0
8,703215191.0,754567019.0
2,263862098.0,310372927.0
4,386337606.0,441204704.0
8,728484717.0,771511016.0
3,344097972.0,375220130.0
2,283487035.0,301043824.0
1,171853186.0,215656034.0
9,819376670.0,859737183.0
4,448678657.0,491602204.0
6,589342671.0,633026564.0
5,499310610.0,535064586.0
8,756484326.0,804415684.0
9,791637548.0,834772325.0
5,530074217.0,560025645.0
5,491638115.0,535678972.0
0,43383737.0,103807822.0
8,775556404.0,805921548.0
0,128745525.0,154193410.0
3,326315525.0,360047197.0
2,228405815.0,273579382.0
6,554772435.0,602288826.0
7,629076088.0,680940238.0
7,712836697.0,735324821.0
3,300179198.0,352359035.0
4,429609306.0,476009704.0
2,226913292.0,275089488.0
8,728150179.0,751098039.0
2,253570159.0,298960061.0
0,73289910.0,105378853.0
0,54342505.0,118370936.0
6,584447879.0,633446611.0
8,711958065.0,778309971.0
4,413982142.0,457113334.0
3,297103367.0,343880617.0
0,55162735.0,86471477.0
4,386008466.0,423984406.0
5,539050463.0,577993719.0
3,288556014.0,343240698.0
6,606057946.0,644864356.0
1,141365726.0,165337014.0
9,849050571.0,889832896.0
8,728057770.0,761960320.0
5,462181948.0,523291308.0
0,41395790.0,88707646.0
9,844464031.0,890025332.0
9,852408116.0,920056621.0
5,514619426.0,539593142.0
7,711666062.0,749679406.0
0,96178791.0,145752775.0
5,558133987.0,578496704.0
5,508619989.0,528526794.0
4,445716081.0,473308473.0
5,458121947.0,507227522.0
3,328479172.0,368278907.0
9,815833099.0,864541124.0
8,788390974.0,824505428.0
2,252496260.0,302208312.0
7,641820934.0,680736444.0
5,514729123.0,542034944.0
2,217294329.0,260002767.0
8,750932850.0,776598847.0
1,164524810.0,209411313.0
0,115582085.0,147410662.0
7,647685591.0,688086818.0
2,237223371.0,279621754.0
1,126381370.0,177823021.0
6,616972967.0,658154660.0
6,574565315.0,630658570.0
3,350878349.0,370796697.0
1,129593022.0,173692276.0
7,703160239.0,739705625.0
7,620365700.0,666689222.0
0,88783669.0,131305107.0
1,128097960.0,164802936.0
3,327920362.0,367389998.0
2,246007422.0,285711620.0
1,132631221.0,183482216.0
0,110609268.0,120278041.0
0,125064937.0,143393365.0
7,631510933.0,669859198.0
6,573484531.0,644212292.0
9,842317819.0,872076839.0
7,695433374.0,749096863.0
6,560921537.0,616842804.0
6,565895464.0,631417920.0
2,254535979.0,307745881.0
4,397200691.0,427497400.0
8,721354829.0,758727908.0
0,97432600.0,136929935.0
4,372568474.0,419770273.0
2,236553836.0,275901653.0
1,189600392.0,219604153.0
7,671274952.0,734601196.0
1,107066674.0,169704546.0
7,646945312.0,689152037.0
0,80881128.0,139214233.0
1,182105779.0,214774631.0
4,422080027.0,467100115.0
8,756893352.0,792769150.0
4,417117860.0,444266585.0
6,597440225.0,631293694.0
4,460129966.0,493302335.0
5,515878579.0,554251258.0
4,413837110.0,454776739.0
7,648680845.0,670154055.0
1,131364539.0,159421286.0
5,473799783.0,515380543.0
9,865448608.0,888424999.0
8,770236100.0,825540353.0
0,97049117.0,140084129.0
0,49197520.0,84891729.0
0,91519814.0,119263516.0
0,108647052.0,156724101.0
3,335499772.0,372810464.0
0,53486999.0,87936396.0
2,229446780.0,262511748.0
2,265151265.0,309689652.0
3,373821081.0,407690013.0
6,536425599.0,594452079.0
1,173080568.0,203528808.0
1,119164783.0,160500622.0
5,527399424.0,559766487.0
5,526081710.0,566951047.0
2,311741037.0,324620837.0
1,141379924.0,196141106.0
1,200358345.0,225555248.0
7,695517164.0,728252397.0
7,702981944.0,717224707.0
0,40561481.0,82714427.0
4,444016670.0,491766254.0
1,198447135.0,229016456.0
1,185740777.0,232791451.0
5,526368886.0,570218602.0
8,724753935.0,758243856.0
6,557407770.0,599528586.0
7,637890695.0,682516259.0
2,260421678.0,314427780.0
3,311952593.0,359598729.0
5,502448252.0,564664181.0
6,585711282.0,615256653.0
5,520985599.0,564883445.0
7,672740526.0,690509353.0
0,81781994.0,115148611.0
5,522440904.0,556626519.0
6,576100033.0,621606682.0
3,297755699.0,336001060.0
4,413225695.0,457029247.0
5,524901147.0,573861221.0
1,184483408.0,221429001.0
4,393418357.0,434461514.0
9,861108516.0,916711096.0
0,94212170.0,136639283.0
8,694574869.0,755226342.0
7,653319257.0,708816680.0
4,403148019.0,437423548.0
2,228671564.0,265954596.0
4,430005369.0,468752459.0
2,258318070.0,308429068.0
5,522151509.0,571294205.0
1,110658678.0,167030332.0
8,780148836.0,821031503.0
9,863218772.0,899566131.0
6,582678829.0,620570823.0
6,547616658.0,608218821.0
4,417470817.0,467365169.0
1,158318942.0,199392064.0
1,147332966.0,196899764.0
8,718622032.0,775879822.0
4,424698658.0,445213892.0
1,161550002.0,201852717.0
7,651725482.0,678926763.0
5,482908444.0,515096351.0
1,211175048.0,232247154.0
2,254541745.0,286518450.0
9,813425635.0,854403664.0
5,519797738.0,550634966.0
9,840642181.0,879393116.0
3,382839229.0,407905529.0
2,208339885.0,252633221.0
8,751954664.0,809644971.0
9,810354380.0,873904169.0
5,520659074.0,545025552.0
7,628443909.0,681488942.0
9,863714908.0,911626616.0
7,656056741.0,699549073.0
6,581059336.0,617831230.0
2,234253659.0,286807996.0
2,256662431.0,292618603.0
9,846788711.0,878493272.0
5,529148927.0,555920030.0
9,862249533.0,898122738.0
5,501914180.0,546414020.0
0,111826524.0,141727907.0
7,613844933.0,668106511.0
6,565235648.0,611829349.0
6,547207031.0,582265669.0
4,396976272.0,429905492.0
2,202426467.0,243169751.0
7,650415635.0,668497043.0
8,794453243.0,819412042.0
4,429319274.0,452825600.0
9,867946711.0,908101261.0
4,443531634.0,490819798.0
2,228120491.0,259698933.0
1,171563221.0,203687192.0
2,215378322.0,256136597.0
7,683711127.0,715602571.0
8,755878333.0,808767784.0
9,849874118.0,903674903.0
7,650468948.0,716465059.0
1,131676593.0,177159824.0
8,760018939.0,801120264.0
7,682761449.0,728956990.0
2,221506436.0,252980473.0
6,610330457.0,645876593.0
3,346095090.0,386871630.0
8,782264197.0,828386848.0
4,415194532.0,467061001.0
6,567670832.0,614884608.0
4,369999839.0,412590799.0
0,32826935.0,89497251.0
2,252872328.0,288833436.0
6,560509369.0,592228973.0
3,311865933.0,360574014.0
1,125616366.0,170571102.0
5,480460187.0,531414389.0
3,288074089.0,351697912.0
4,436752842.0,483470612.0
1,182729771.0,215846835.0
2,191665845.0,243103966.0
8,701757625.0,752446123.0
9,796744394.0,844337322.0
2,196127989.0,247788239.0
8,765601497.0,779505390.0
3,358454958.0,410010729.0
0,79583290.0,109932134.0
1,137126982.0,187658473.0
5,550047018.0,574419710.0
6,604406536.0,632271419.0
6,553136420.0,588560274.0
4,431713221.0,464862922.0
0,66226654.0,119319806.0
4,371471879.0,413391920.0
2,242481289.0,269087161.0
5,466566074.0,505002180.0
6,560318294.0,610112879.0
8,706682145.0,759769935.0
5,522451996.0,548800527.0
7,651881646.0,704491961.0
5,456418921.0,499807896.0
4,433617630.0,486145051.0
9,817844836.0,839300619.0
5,511373541.0,552831618.0
0,19288262.0,67372846.0
0,68679334.0,116791729.0
9,859456127.0,904480522.0
3,303363645.0,333001291.0
4,399565851.0,443471659.0
6,563992992.0,601913231.0
4,385391825.0,437281748.0
0,82784728.0,143461936.0
3,325903978.0,364220480.0
8,748384827.0,782344324.0
0,73440256.0,137607992.0
3,366303451.0,393415404.0
6,579246028.0,629572412.0
1,201462369.0,229600923.0
1,140187791.0,166783518.0
8,732323590.0,774377260.0
9,883425280.0,917601007.0
5,541515409.0,572575519.0
4,381582907.0,424379997.0
0,44381861.0,99833105.0
9,837640869.0,867260711.0
7,680881801.0,711448691.0
0,36679357.0,67392635.0
5,463581995.0,503240806.0
3,389836066.0,411336694.0
7,702295430.0,734850831.0
5,443428636.0,507776435.0
7,697816575.0,747069184.0
1,169441629.0,207785207.0
1,193225070.0,241206056.0
3,371063066.0,409041640.0
8,728444341.0,759845934.0
2,255763513.0,307680324.0
3,371098227.0,393749345.0
4,409060518.0,468024686.0
8,742304487.0,758348216.0
7,630927057.0,673595688.0
2,263524828.0,290676872.0
7,704548348.0,740792931.0
9,843296485.0,881773073.0
4,415527848.0,470998236.0
4,451677561.0,490129958.0
0,42364778.0,83694163.0
0,107633296.0,147996763.0
9,853689142.0,881027172.0
5,483946155.0,524760414.0
7,622031447.0,675561549.0
0,41312166.0,90002662.0
9,882516197.0,921249949.0
0,88931473.0,107803841.0
4,379500997.0,419057368.0
0,66022692.0,127828888.0
3,324939220.0,361747868.0
2,267771108.0,319609945.0
3,288895598.0,346098096.0
7,626251018.0,673128377.0
3,309435177.0,348308629.0
9,804603192.0,836185187.0
5,499698317.0,560523043.0
8,742259480.0,767591365.0
0,54497213.0,101221560.0
3,305942184.0,342006741.0
6,577310903.0,606043229.0
7,715104749.0,732567625.0
6,544023254.0,587088249.0
3,338176736.0,390321721.0
8,715794228.0,767302528.0
8,723227683.0,779902567.0
6,558503674.0,595538488.0
6,606919252.0,643436914.0
4,441204030.0,490359946.0
8,722479649.0,760166756.0
4,405398645.0,448510090.0
4,412279785.0,451958097.0
4,371202007.0,424480869.0
3,358229026.0,400654642.0
1,176737645.0,204733303.0
7,635813674.0,696816718.0
3,337275061.0,371447978.0
0,57299166.0,97106852.0
4,395131971.0,451555073.0
4,435839453.0,484219029.0
1,139192622.0,190715396.0
8,733404511.0,778043512.0
0,110534406.0,152167609.0
2,207082335.0,264041691.0
9,793545677.0,838605270.0
5,501450482.0,544309606.0
9,821724809.0,859216321.0
8,703593054.0,754284341.0
2,213436923.0,244312224.0
0,33759585.0,80969209.0
0,59968003.0,83161742.0
5,527091529.0,571165020.0
0,61600213.0,100416192.0
8,734415071.0,767401979.0
0,47085564.0,81342006.0
4,391282092.0,439696494.0
9,844833613.0,893745990.0
1,177912206.0,234947927.0
0,109648668.0,155189594.0
1,161085831.0,209718410.0
6,559161234.0,595197373.0
3,288936104.0,330710884.0
4,444047532.0,468547842.0
7,649899389.0,693366298.0
3,363698560.0,402159724.0
5,515051144.0,562719638.0
4,433950142.0,483816609.0
6,538004174.0,588987138.0
9,866328954.0,912924868.0
6,606592294.0,660550760.0
4,454021412.0,495592718.0
5,520760088.0,557638482.0
8,764705179.0,786062873.0
7,647283533.0,685277496.0
4,376723728.0,418977942.0
5,517226604.0,542795348.0
8,726186912.0,777336913.0
5,495262464.0,538324121.0
0,85968582.0,118894150.0
8,735136227.0,779593250.0
7,678738763.0,712982353.0
2,277338736.0,302516222.0
4,432057463.0,482507365.0
8,759598302.0,797176400.0
9,805684183.0,860757884.0
9,860325769.0,890843033.0
3,306361456.0,344707325.0
2,242465888.0,291816237.0
5,470533304.0,510563659.0
3,350077884.0,398576193.0
0,54812498.0,110662257.0
2,287220562.0,321213387.0
0,94814325.0,125679546.0
9,814057901.0,862879733.0
5,454334708.0,501130550.0
5,457945979.0,509664548.0
8,733515902.0,763643656.0
4,371871129.0,433862867.0
8,704882304.0,755511708.0
0,116430621.0,153911398.0
6,526979209.0,588072032.0
2,209827224.0,252122478.0
7,657068698.0,707210832.0
8,752177434.0,786482749.0
4,428437847.0,463883893.0
8,768757381.0,802672633.0
5,482791528.0,542141774.0
5,521396285.0,542365975.0
0,75097562.0,110513906.0
5,499630713.0,532002814.0
4,422626191.0,455527335.0
9,836926662.0,871241621.0
5,507009280.0,555720380.0
7,668449057.0,689673962.0
5,501546896.0,553684846.0
6,541401113.0,586482941.0
6,599030075.0,633700068.0
3,355308520.0,395865757.0
1,129581324.0,182623415.0
0,61978598.0,108634464.0
5,453606253.0,508666736.0
8,780118409.0,815055854.0
0,110319096.0,143473278.0
8,745760541.0,776861333.0
3,304799788.0,351917564.0
8,759305468.0,791327989.0
4,405482259.0,445244174.0
9,854411274.0,903055362.0
0,84604703.0,132621585.0
1,171883357.0,216126510.0
2,214993469.0,246680873.0
1,137849339.0,184322887.0
9,823488399.0,872524761.0
5,528162369.0,559535627.0
9,824591362.0,865010727.0
4,363128300.0,414647647.0
4,370725093.0,420717516.0
7,639194916.0,672363879.0
3,350527550.0,370612518.0
8,761266303.0,804173975.0
5,463421396.0,524433955.0
3,314482586.0,340717209.0
4,463864338.0,497614409.0
6,599793960.0,644477159.0
2,208350592.0,261043329.0
1,167995102.0,211300609.0
5,474642925.0,501205572.0
1,153827452.0,189357618.0
3,298153316.0,345964114.0
3,351777092.0,375127156.0
5,472472783.0,503199046.0
8,707867542.0,758937355.0
4,429762592.0,461807104.0
7,622885884.0,667130775.0
6,610950029.0,651044849.0
8,766456050.0,819474626.0
4,425806473.0,483295262.0
5,483944186.0,519779450.0
8,777523708.0,818007595.0
9,818271028.0,846307364.0
6,631061097.0,658324027.0
8,776224556.0,812115332.0
8,707777107.0,762271935.0
7,641690684.0,690129986.0
8,772247517.0,831170833.0
1,177247409.0,221339921.0
7,675604456.0,706480839.0
0,71582355.0,98623275.0
2,232730130.0,284107104.0
3,313880916.0,368697359.0
0,92132540.0,138251321.0
9,861055686.0,910929558.0
3,336828541.0,373562352.0
1,193849834.0,207396706.0
7,621769335.0,670168476.0
9,868961526.0,904364583.0
8,761822618.0,820548126.0
4,412367077.0,448770412.0
5,538815257.0,579104627.0
3,291869674.0,338848508.0
3,309619953.0,357786243.0
2,231220139.0,254232488.0
2,243023857.0,274438366.0
9,817016472.0,839093757.0
1,181710915.0,209670220.0
6,621199246.0,663148921.0
8,767719562.0,803276890.0
7,697702758.0,746314170.0
5,518011576.0,567625501.0
7,621316351.0,669683176.0
5,455107346.0,504874317.0
1,131140264.0,174144478.0
2,259212032.0,289483472.0
1,184512275.0,239860046.0
7,692492957.0,731018728.0
5,522808720.0,565893808.0
7,662705599.0,696527977.0
1,151636060.0,182701429.0
1,154667096.0,197796694.0
1,152264011.0,189425739.0
1,182185934.0,227574421.0
5,497155330.0,544291074.0
0,70251671.0,115017826.0
5,472453079.0,530699218.0
1,123061396.0,160991690.0
1,158968810.0,207708137.0
9,777609914.0,835614137.0
9,827943439.0,887686484.0
8,756404733.0,807039080.0
1,140042638.0,165534986.0
1,180356297.0,229865683.0
6,553707062.0,606558573.0
5,463378853.0,514667011.0
9,820966111.0,871181185.0
7,643770253.0,691090233.0
3,344848919.0,364164907.0
9,860122680.0,897506839.0
2,242697848.0,284371492.0
7,682794405.0,717207252.0
2,257512686.0,299232302.0
0,79791478.0,117753438.0
0,67506226.0,102484486.0
7,711103684.0,742396251.0
7,696403588.0,738123362.0
8,774021752.0,804149459.0
0,85505692.0,128470340.0
6,558863985.0,586318613.0
8,731921466.0,750993228.0
6,576033957.0,621924733.0
3,289702588.0,333273073.0
1,174785336.0,207682107.0
4,451009865.0,472645710.0
3,314109637.0,364151306.0
3,319799654.0,351590226.0
8,787187101.0,814735304.0
9,832364069.0,901834752.0
1,161415579.0,188497261.0
